Id_Ubigueo_Inei,Id_Ubigueo_Reniec,Departamento,Provincia,Distrito,Codigo_Departamento_Inei,Codigo_Provincia_Inei,Codigo_Distrito_Inei,Codigo_Departamento_Reniec,Codigo_Provincia_Reniec,Codigo_Distrito_Reniec
160201,150201,LORETO,ALTO AMAZONAS,YURIMAGUAS,16,02,01,15,02,01
160202,150202,LORETO,ALTO AMAZONAS,BALSAPUERTO,16,02,02,15,02,02
160205,150205,LORETO,ALTO AMAZONAS,JEBEROS,16,02,05,15,02,05
160206,150206,LORETO,ALTO AMAZONAS,LAGUNAS,16,02,06,15,02,06
160210,150210,LORETO,ALTO AMAZONAS,SANTA CRUZ,16,02,10,15,02,10
160211,150211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,16,02,11,15,02,11
160301,150301,LORETO,LORETO,NAUTA,16,03,01,15,03,01
160302,150302,LORETO,LORETO,PARINARI,16,03,02,15,03,02
160303,150303,LORETO,LORETO,TIGRE,16,03,03,15,03,03
160305,150304,LORETO,LORETO,URARINAS,16,03,05,15,03,04
160304,150305,LORETO,LORETO,TROMPETEROS,16,03,04,15,03,05
160501,150401,LORETO,REQUENA,REQUENA,16,05,01,15,04,01
160502,150402,LORETO,REQUENA,ALTO TAPICHE,16,05,02,15,04,02
160503,150403,LORETO,REQUENA,CAPELO,16,05,03,15,04,03
160504,150404,LORETO,REQUENA,EMILIO SAN MARTIN,16,05,04,15,04,04
160505,150405,LORETO,REQUENA,MAQUIA,16,05,05,15,04,05
160506,150406,LORETO,REQUENA,PUINAHUA,16,05,06,15,04,06
160507,150407,LORETO,REQUENA,SAQUENA,16,05,07,15,04,07
160508,150408,LORETO,REQUENA,SOPLIN,16,05,08,15,04,08
160509,150409,LORETO,REQUENA,TAPICHE,16,05,09,15,04,09
160510,150410,LORETO,REQUENA,JENARO HERRERA,16,05,10,15,04,10
160511,150411,LORETO,REQUENA,YAQUERANA,16,05,11,15,04,11
160601,150501,LORETO,UCAYALI,CONTAMANA,16,06,01,15,05,01
160606,150502,LORETO,UCAYALI,VARGAS GUERRA,16,06,06,15,05,02
160603,150503,LORETO,UCAYALI,PADRE MARQUEZ,16,06,03,15,05,03
160604,150504,LORETO,UCAYALI,PAMPA HERMOSA,16,06,04,15,05,04
160605,150505,LORETO,UCAYALI,SARAYACU,16,06,05,15,05,05
160602,150506,LORETO,UCAYALI,INAHUAYA,16,06,02,15,05,06
160401,150601,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,16,04,01,15,06,01
160402,150602,LORETO,MARISCAL RAMON CASTILLA,PEBAS,16,04,02,15,06,02
160403,150603,LORETO,MARISCAL RAMON CASTILLA,YAVARI,16,04,03,15,06,03
160404,150604,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,16,04,04,15,06,04
160701,150701,LORETO,DATEM DEL MARAÑON,BARRANCA,16,07,01,15,07,01
160706,150702,LORETO,DATEM DEL MARAÑON,ANDOAS,16,07,06,15,07,02
160702,150703,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,16,07,02,15,07,03
160703,150704,LORETO,DATEM DEL MARAÑON,MANSERICHE,16,07,03,15,07,04
160704,150705,LORETO,DATEM DEL MARAÑON,MORONA,16,07,04,15,07,05
160705,150706,LORETO,DATEM DEL MARAÑON,PASTAZA,16,07,05,15,07,06
160801,150901,LORETO,PUTUMAYO,PUTUMAYO,16,08,01,15,09,01
160802,150902,LORETO,PUTUMAYO,ROSA PANDURO,16,08,02,15,09,02
160803,150903,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,16,08,03,15,09,03
160804,150904,LORETO,PUTUMAYO,YAGUAS,16,08,04,15,09,04
170101,160101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,17,01,01,16,01,01
170102,160102,MADRE DE DIOS,TAMBOPATA,INAMBARI,17,01,02,16,01,02
170103,160103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,17,01,03,16,01,03
170104,160104,MADRE DE DIOS,TAMBOPATA,LABERINTO,17,01,04,16,01,04
170201,160201,MADRE DE DIOS,MANU,MANU,17,02,01,16,02,01
170202,160202,MADRE DE DIOS,MANU,FITZCARRALD,17,02,02,16,02,02
170203,160203,MADRE DE DIOS,MANU,MADRE DE DIOS,17,02,03,16,02,03
170204,160204,MADRE DE DIOS,MANU,HUEPETUHE,17,02,04,16,02,04
170301,160301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,17,03,01,16,03,01
170302,160302,MADRE DE DIOS,TAHUAMANU,IBERIA,17,03,02,16,03,02
170303,160303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,17,03,03,16,03,03
180101,170101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,18,01,01,17,01,01
180102,170102,MOQUEGUA,MARISCAL NIETO,CARUMAS,18,01,02,17,01,02
180103,170103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,18,01,03,17,01,03
180105,170104,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,18,01,05,17,01,04
180106,170105,MOQUEGUA,MARISCAL NIETO,TORATA,18,01,06,17,01,05
180104,170106,MOQUEGUA,MARISCAL NIETO,SAMEGUA,18,01,04,17,01,06
180201,170201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,18,02,01,17,02,01
180203,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,18,02,03,17,02,02
180202,170203,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,18,02,02,17,02,03
180204,170204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,18,02,04,17,02,04
180205,170205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,18,02,05,17,02,05
180206,170206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,18,02,06,17,02,06
180207,170207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,18,02,07,17,02,07
180208,170208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,18,02,08,17,02,08
180209,170209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,18,02,09,17,02,09
180210,170210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,18,02,10,17,02,10
180211,170211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,18,02,11,17,02,11
180301,170301,MOQUEGUA,ILO,ILO,18,03,01,17,03,01
180302,170302,MOQUEGUA,ILO,EL ALGARROBAL,18,03,02,17,03,02
180303,170303,MOQUEGUA,ILO,PACOCHA,18,03,03,17,03,03
190101,180101,PASCO,PASCO,CHAUPIMARCA,19,01,01,18,01,01
190102,180103,PASCO,PASCO,HUACHON,19,01,02,18,01,03
190103,180104,PASCO,PASCO,HUARIACA,19,01,03,18,01,04
190104,180105,PASCO,PASCO,HUAYLLAY,19,01,04,18,01,05
190105,180106,PASCO,PASCO,NINACACA,19,01,05,18,01,06
190106,180107,PASCO,PASCO,PALLANCHACRA,19,01,06,18,01,07
190107,180108,PASCO,PASCO,PAUCARTAMBO,19,01,07,18,01,08
190108,180109,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,19,01,08,18,01,09
190109,180110,PASCO,PASCO,SIMON BOLIVAR,19,01,09,18,01,10
190110,180111,PASCO,PASCO,TICLACAYAN,19,01,10,18,01,11
190111,180112,PASCO,PASCO,TINYAHUARCO,19,01,11,18,01,12
190112,180113,PASCO,PASCO,VICCO,19,01,12,18,01,13
190113,180114,PASCO,PASCO,YANACANCHA,19,01,13,18,01,14
190201,180201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,19,02,01,18,02,01
190202,180202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,19,02,02,18,02,02
190203,180203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,19,02,03,18,02,03
190204,180204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,19,02,04,18,02,04
190205,180205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,19,02,05,18,02,05
190206,180206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,19,02,06,18,02,06
190207,180207,PASCO,DANIEL ALCIDES CARRION,TAPUC,19,02,07,18,02,07
190208,180208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,19,02,08,18,02,08
190301,180301,PASCO,OXAPAMPA,OXAPAMPA,19,03,01,18,03,01
190302,180302,PASCO,OXAPAMPA,CHONTABAMBA,19,03,02,18,03,02
190303,180303,PASCO,OXAPAMPA,HUANCABAMBA,19,03,03,18,03,03
190306,180304,PASCO,OXAPAMPA,PUERTO BERMUDEZ,19,03,06,18,03,04
190307,180305,PASCO,OXAPAMPA,VILLA RICA,19,03,07,18,03,05
190305,180306,PASCO,OXAPAMPA,POZUZO,19,03,05,18,03,06
190304,180307,PASCO,OXAPAMPA,PALCAZU,19,03,04,18,03,07
190308,180308,PASCO,OXAPAMPA,CONSTITUCIÓN,19,03,08,18,03,08
200101,190101,PIURA,PIURA,PIURA,20,01,01,19,01,01
200104,190103,PIURA,PIURA,CASTILLA,20,01,04,19,01,03
200105,190104,PIURA,PIURA,CATACAOS,20,01,05,19,01,04
200109,190105,PIURA,PIURA,LA ARENA,20,01,09,19,01,05
200110,190106,PIURA,PIURA,LA UNION,20,01,10,19,01,06
200111,190107,PIURA,PIURA,LAS LOMAS,20,01,11,19,01,07
200114,190109,PIURA,PIURA,TAMBO GRANDE,20,01,14,19,01,09
200107,190113,PIURA,PIURA,CURA MORI,20,01,07,19,01,13
200108,190114,PIURA,PIURA,EL TALLAN,20,01,08,19,01,14
200115,190115,PIURA,PIURA,VEINTISEIS DE OCTUB,20,01,15,19,01,15
200201,190201,PIURA,AYABACA,AYABACA,20,02,01,19,02,01
200202,190202,PIURA,AYABACA,FRIAS,20,02,02,19,02,02
200204,190203,PIURA,AYABACA,LAGUNAS,20,02,04,19,02,03
200205,190204,PIURA,AYABACA,MONTERO,20,02,05,19,02,04
200206,190205,PIURA,AYABACA,PACAIPAMPA,20,02,06,19,02,05
200208,190206,PIURA,AYABACA,SAPILLICA,20,02,08,19,02,06
200209,190207,PIURA,AYABACA,SICCHEZ,20,02,09,19,02,07
200210,190208,PIURA,AYABACA,SUYO,20,02,10,19,02,08
200203,190209,PIURA,AYABACA,JILILI,20,02,03,19,02,09
200207,190210,PIURA,AYABACA,PAIMAS,20,02,07,19,02,10
200301,190301,PIURA,HUANCABAMBA,HUANCABAMBA,20,03,01,19,03,01
200302,190302,PIURA,HUANCABAMBA,CANCHAQUE,20,03,02,19,03,02
200304,190303,PIURA,HUANCABAMBA,HUARMACA,20,03,04,19,03,03
200307,190304,PIURA,HUANCABAMBA,SONDOR,20,03,07,19,03,04
200308,190305,PIURA,HUANCABAMBA,SONDORILLO,20,03,08,19,03,05
200303,190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,20,03,03,19,03,06
200306,190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,20,03,06,19,03,07
200305,190308,PIURA,HUANCABAMBA,LALAQUIZ,20,03,05,19,03,08
200401,190401,PIURA,MORROPON,CHULUCANAS,20,04,01,19,04,01
200402,190402,PIURA,MORROPON,BUENOS AIRES,20,04,02,19,04,02
200403,190403,PIURA,MORROPON,CHALACO,20,04,03,19,04,03
200405,190404,PIURA,MORROPON,MORROPON,20,04,05,19,04,04
200406,190405,PIURA,MORROPON,SALITRAL,20,04,06,19,04,05
200408,190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,20,04,08,19,04,06
200409,190407,PIURA,MORROPON,SANTO DOMINGO,20,04,09,19,04,07
200404,190408,PIURA,MORROPON,LA MATANZA,20,04,04,19,04,08
200410,190409,PIURA,MORROPON,YAMANGO,20,04,10,19,04,09
200407,190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,20,04,07,19,04,10
200501,190501,PIURA,PAITA,PAITA,20,05,01,19,05,01
200502,190502,PIURA,PAITA,AMOTAPE,20,05,02,19,05,02
200503,190503,PIURA,PAITA,ARENAL,20,05,03,19,05,03
200505,190504,PIURA,PAITA,LA HUACA,20,05,05,19,05,04
200504,190505,PIURA,PAITA,COLAN,20,05,04,19,05,05
200506,190506,PIURA,PAITA,TAMARINDO,20,05,06,19,05,06
200507,190507,PIURA,PAITA,VICHAYAL,20,05,07,19,05,07
200601,190601,PIURA,SULLANA,SULLANA,20,06,01,19,06,01
200602,190602,PIURA,SULLANA,BELLAVISTA,20,06,02,19,06,02
200604,190603,PIURA,SULLANA,LANCONES,20,06,04,19,06,03
200605,190604,PIURA,SULLANA,MARCAVELICA,20,06,05,19,06,04
200606,190605,PIURA,SULLANA,MIGUEL CHECA,20,06,06,19,06,05
200607,190606,PIURA,SULLANA,QUERECOTILLO,20,06,07,19,06,06
200608,190607,PIURA,SULLANA,SALITRAL,20,06,08,19,06,07
200603,190608,PIURA,SULLANA,IGNACIO ESCUDERO,20,06,03,19,06,08
200701,190701,PIURA,TALARA,PARIÑAS,20,07,01,19,07,01
200702,190702,PIURA,TALARA,EL ALTO,20,07,02,19,07,02
200703,190703,PIURA,TALARA,LA BREA,20,07,03,19,07,03
200704,190704,PIURA,TALARA,LOBITOS,20,07,04,19,07,04
200706,190705,PIURA,TALARA,MANCORA,20,07,06,19,07,05
200705,190706,PIURA,TALARA,LOS ORGANOS,20,07,05,19,07,06
200801,190801,PIURA,SECHURA,SECHURA,20,08,01,19,08,01
200805,190802,PIURA,SECHURA,VICE,20,08,05,19,08,02
200803,190803,PIURA,SECHURA,BERNAL,20,08,03,19,08,03
200802,190804,PIURA,SECHURA,BELLAVISTA DE LA UNION,20,08,02,19,08,04
200804,190805,PIURA,SECHURA,CRISTO NOS VALGA,20,08,04,19,08,05
200806,190806,PIURA,SECHURA,RINCONADA LLICUAR,20,08,06,19,08,06
210101,200101,PUNO,PUNO,PUNO,21,01,01,20,01,01
210102,200102,PUNO,PUNO,ACORA,21,01,02,20,01,02
210104,200103,PUNO,PUNO,ATUNCOLLA,21,01,04,20,01,03
210105,200104,PUNO,PUNO,CAPACHICA,21,01,05,20,01,04
210107,200105,PUNO,PUNO,COATA,21,01,07,20,01,05
210106,200106,PUNO,PUNO,CHUCUITO,21,01,06,20,01,06
210108,200107,PUNO,PUNO,HUATA,21,01,08,20,01,07
210109,200108,PUNO,PUNO,MAÑAZO,21,01,09,20,01,08
210110,200109,PUNO,PUNO,PAUCARCOLLA,21,01,10,20,01,09
210111,200110,PUNO,PUNO,PICHACANI,21,01,11,20,01,10
210113,200111,PUNO,PUNO,SAN ANTONIO,21,01,13,20,01,11
210114,200112,PUNO,PUNO,TIQUILLACA,21,01,14,20,01,12
210115,200113,PUNO,PUNO,VILQUE,21,01,15,20,01,13
210112,200114,PUNO,PUNO,PLATERIA,21,01,12,20,01,14
210103,200115,PUNO,PUNO,AMANTANI,21,01,03,20,01,15
210201,200201,PUNO,AZANGARO,AZANGARO,21,02,01,20,02,01
210202,200202,PUNO,AZANGARO,ACHAYA,21,02,02,20,02,02
210203,200203,PUNO,AZANGARO,ARAPA,21,02,03,20,02,03
210204,200204,PUNO,AZANGARO,ASILLO,21,02,04,20,02,04
210205,200205,PUNO,AZANGARO,CAMINACA,21,02,05,20,02,05
210206,200206,PUNO,AZANGARO,CHUPA,21,02,06,20,02,06
210207,200207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,21,02,07,20,02,07
210208,200208,PUNO,AZANGARO,MUÑANI,21,02,08,20,02,08
210209,200210,PUNO,AZANGARO,POTONI,21,02,09,20,02,10
210210,200212,PUNO,AZANGARO,SAMAN,21,02,10,20,02,12
210211,200213,PUNO,AZANGARO,SAN ANTON,21,02,11,20,02,13
210212,200214,PUNO,AZANGARO,SAN JOSE,21,02,12,20,02,14
210213,200215,PUNO,AZANGARO,SAN JUAN DE SALINAS,21,02,13,20,02,15
210214,200216,PUNO,AZANGARO,SANTIAGO DE PUPUJA,21,02,14,20,02,16
210215,200217,PUNO,AZANGARO,TIRAPATA,21,02,15,20,02,17
210301,200301,PUNO,CARABAYA,MACUSANI,21,03,01,20,03,01
210302,200302,PUNO,CARABAYA,AJOYANI,21,03,02,20,03,02
210303,200303,PUNO,CARABAYA,AYAPATA,21,03,03,20,03,03
210304,200304,PUNO,CARABAYA,COASA,21,03,04,20,03,04
210305,200305,PUNO,CARABAYA,CORANI,21,03,05,20,03,05
210306,200306,PUNO,CARABAYA,CRUCERO,21,03,06,20,03,06
210307,200307,PUNO,CARABAYA,ITUATA,21,03,07,20,03,07
210308,200308,PUNO,CARABAYA,OLLACHEA,21,03,08,20,03,08
210309,200309,PUNO,CARABAYA,SAN GABAN,21,03,09,20,03,09
210310,200310,PUNO,CARABAYA,USICAYOS,21,03,10,20,03,10
210401,200401,PUNO,CHUCUITO,JULI,21,04,01,20,04,01
210402,200402,PUNO,CHUCUITO,DESAGUADERO,21,04,02,20,04,02
210403,200403,PUNO,CHUCUITO,HUACULLANI,21,04,03,20,04,03
210405,200406,PUNO,CHUCUITO,PISACOMA,21,04,05,20,04,06
210406,200407,PUNO,CHUCUITO,POMATA,21,04,06,20,04,07
210407,200410,PUNO,CHUCUITO,ZEPITA,21,04,07,20,04,10
210404,200412,PUNO,CHUCUITO,KELLUYO,21,04,04,20,04,12
210601,200501,PUNO,HUANCANE,HUANCANE,21,06,01,20,05,01
210602,200502,PUNO,HUANCANE,COJATA,21,06,02,20,05,02
210604,200504,PUNO,HUANCANE,INCHUPALLA,21,06,04,20,05,04
210605,200506,PUNO,HUANCANE,PUSI,21,06,05,20,05,06
210606,200507,PUNO,HUANCANE,ROSASPATA,21,06,06,20,05,07
210607,200508,PUNO,HUANCANE,TARACO,21,06,07,20,05,08
210608,200509,PUNO,HUANCANE,VILQUE CHICO,21,06,08,20,05,09
210603,200511,PUNO,HUANCANE,HUATASANI,21,06,03,20,05,11
210701,200601,PUNO,LAMPA,LAMPA,21,07,01,20,06,01
210702,200602,PUNO,LAMPA,CABANILLA,21,07,02,20,06,02
210703,200603,PUNO,LAMPA,CALAPUJA,21,07,03,20,06,03
210704,200604,PUNO,LAMPA,NICASIO,21,07,04,20,06,04
210705,200605,PUNO,LAMPA,OCUVIRI,21,07,05,20,06,05
210706,200606,PUNO,LAMPA,PALCA,21,07,06,20,06,06
210707,200607,PUNO,LAMPA,PARATIA,21,07,07,20,06,07
210708,200608,PUNO,LAMPA,PUCARA,21,07,08,20,06,08
210709,200609,PUNO,LAMPA,SANTA LUCIA,21,07,09,20,06,09
210710,200610,PUNO,LAMPA,VILAVILA,21,07,10,20,06,10
210801,200701,PUNO,MELGAR,AYAVIRI,21,08,01,20,07,01
210802,200702,PUNO,MELGAR,ANTAUTA,21,08,02,20,07,02
210803,200703,PUNO,MELGAR,CUPI,21,08,03,20,07,03
210804,200704,PUNO,MELGAR,LLALLI,21,08,04,20,07,04
210805,200705,PUNO,MELGAR,MACARI,21,08,05,20,07,05
210806,200706,PUNO,MELGAR,NUÑOA,21,08,06,20,07,06
210807,200707,PUNO,MELGAR,ORURILLO,21,08,07,20,07,07
210808,200708,PUNO,MELGAR,SANTA ROSA,21,08,08,20,07,08
210809,200709,PUNO,MELGAR,UMACHIRI,21,08,09,20,07,09
211201,200801,PUNO,SANDIA,SANDIA,21,12,01,20,08,01
211202,200803,PUNO,SANDIA,CUYOCUYO,21,12,02,20,08,03
211203,200804,PUNO,SANDIA,LIMBANI,21,12,03,20,08,04
211205,200805,PUNO,SANDIA,PHARA,21,12,05,20,08,05
211204,200806,PUNO,SANDIA,PATAMBUCO,21,12,04,20,08,06
211206,200807,PUNO,SANDIA,QUIACA,21,12,06,20,08,07
211207,200808,PUNO,SANDIA,SAN JUAN DEL ORO,21,12,07,20,08,08
211208,200810,PUNO,SANDIA,YANAHUAYA,21,12,08,20,08,10
211209,200811,PUNO,SANDIA,ALTO INAMBARI,21,12,09,20,08,11
211210,200812,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,21,12,10,20,08,12
211101,200901,PUNO,SAN ROMAN,JULIACA,21,11,01,20,09,01
211102,200902,PUNO,SAN ROMAN,CABANA,21,11,02,20,09,02
211103,200903,PUNO,SAN ROMAN,CABANILLAS,21,11,03,20,09,03
211104,200904,PUNO,SAN ROMAN,CARACOTO,21,11,04,20,09,04
211105,200905,PUNO,SAN ROMAS,SAN MIGUEL,21,11,05,20,09,05
211301,201001,PUNO,YUNGUYO,YUNGUYO,21,13,01,20,10,01
211307,201002,PUNO,YUNGUYO,UNICACHI,21,13,07,20,10,02
211302,201003,PUNO,YUNGUYO,ANAPIA,21,13,02,20,10,03
211303,201004,PUNO,YUNGUYO,COPANI,21,13,03,20,10,04
211304,201005,PUNO,YUNGUYO,CUTURAPI,21,13,04,20,10,05
211305,201006,PUNO,YUNGUYO,OLLARAYA,21,13,05,20,10,06
211306,201007,PUNO,YUNGUYO,TINICACHI,21,13,06,20,10,07
211001,201101,PUNO,SAN ANTONIO DE PUTINA,PUTINA,21,10,01,20,11,01
211003,201102,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,21,10,03,20,11,02
211004,201103,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,21,10,04,20,11,03
211002,201104,PUNO,SAN ANTONIO DE PUTINA,ANANEA,21,10,02,20,11,04
211005,201105,PUNO,SAN ANTONIO DE PUTINA,SINA,21,10,05,20,11,05
210501,201201,PUNO,EL COLLAO,ILAVE,21,05,01,20,12,01
210503,201202,PUNO,EL COLLAO,PILCUYO,21,05,03,20,12,02
210504,201203,PUNO,EL COLLAO,SANTA ROSA,21,05,04,20,12,03
210502,201204,PUNO,EL COLLAO,CAPAZO,21,05,02,20,12,04
210505,201205,PUNO,EL COLLAO,CONDURIRI,21,05,05,20,12,05
210901,201301,PUNO,MOHO,MOHO,21,09,01,20,13,01
210902,201302,PUNO,MOHO,CONIMA,21,09,02,20,13,02
210904,201303,PUNO,MOHO,TILALI,21,09,04,20,13,03
210903,201304,PUNO,MOHO,HUAYRAPATA,21,09,03,20,13,04
220101,210101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,22,01,01,21,01,01
220102,210102,SAN MARTIN,MOYOBAMBA,CALZADA,22,01,02,21,01,02
220103,210103,SAN MARTIN,MOYOBAMBA,HABANA,22,01,03,21,01,03
220104,210104,SAN MARTIN,MOYOBAMBA,JEPELACIO,22,01,04,21,01,04
220105,210105,SAN MARTIN,MOYOBAMBA,SORITOR,22,01,05,21,01,05
220106,210106,SAN MARTIN,MOYOBAMBA,YANTALO,22,01,06,21,01,06
220401,210201,SAN MARTIN,HUALLAGA,SAPOSOA,22,04,01,21,02,01
220404,210202,SAN MARTIN,HUALLAGA,PISCOYACU,22,04,04,21,02,02
220405,210203,SAN MARTIN,HUALLAGA,SACANCHE,22,04,05,21,02,03
220406,210204,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,22,04,06,21,02,04
220402,210205,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,22,04,02,21,02,05
220403,210206,SAN MARTIN,HUALLAGA,EL ESLABON,22,04,03,21,02,06
220501,210301,SAN MARTIN,LAMAS,LAMAS,22,05,01,21,03,01
220503,210303,SAN MARTIN,LAMAS,BARRANQUITA,22,05,03,21,03,03
220504,210304,SAN MARTIN,LAMAS,CAYNARACHI,22,05,04,21,03,04
220505,210305,SAN MARTIN,LAMAS,CUÑUMBUQUI,22,05,05,21,03,05
220506,210306,SAN MARTIN,LAMAS,PINTO RECODO,22,05,06,21,03,06
220507,210307,SAN MARTIN,LAMAS,RUMISAPA,22,05,07,21,03,07
220509,210311,SAN MARTIN,LAMAS,SHANAO,22,05,09,21,03,11
220510,210313,SAN MARTIN,LAMAS,TABALOSOS,22,05,10,21,03,13
220511,210314,SAN MARTIN,LAMAS,ZAPATERO,22,05,11,21,03,14
220502,210315,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,22,05,02,21,03,15
220508,210316,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,22,05,08,21,03,16
220601,210401,SAN MARTIN,MARISCAL CACERES,JUANJUI,22,06,01,21,04,01
220602,210402,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,22,06,02,21,04,02
220603,210403,SAN MARTIN,MARISCAL CACERES,HUICUNGO,22,06,03,21,04,03
220604,210404,SAN MARTIN,MARISCAL CACERES,PACHIZA,22,06,04,21,04,04
220605,210405,SAN MARTIN,MARISCAL CACERES,PAJARILLO,22,06,05,21,04,05
220801,210501,SAN MARTIN,RIOJA,RIOJA,22,08,01,21,05,01
220806,210502,SAN MARTIN,RIOJA,POSIC,22,08,06,21,05,02
220808,210503,SAN MARTIN,RIOJA,YORONGOS,22,08,08,21,05,03
220809,210504,SAN MARTIN,RIOJA,YURACYACU,22,08,09,21,05,04
220804,210505,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,22,08,04,21,05,05
220803,210506,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,22,08,03,21,05,06
220807,210507,SAN MARTIN,RIOJA,SAN FERNANDO,22,08,07,21,05,07
220805,210508,SAN MARTIN,RIOJA,PARDO MIGUEL,22,08,05,21,05,08
220802,210509,SAN MARTIN,RIOJA,AWAJUN,22,08,02,21,05,09
220901,210601,SAN MARTIN,SAN MARTIN,TARAPOTO,22,09,01,21,06,01
220902,210602,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,22,09,02,21,06,02
220903,210604,SAN MARTIN,SAN MARTIN,CACATACHI,22,09,03,21,06,04
220904,210606,SAN MARTIN,SAN MARTIN,CHAZUTA,22,09,04,21,06,06
220905,210607,SAN MARTIN,SAN MARTIN,CHIPURANA,22,09,05,21,06,07
220906,210608,SAN MARTIN,SAN MARTIN,EL PORVENIR,22,09,06,21,06,08
220907,210609,SAN MARTIN,SAN MARTIN,HUIMBAYOC,22,09,07,21,06,09
220908,210610,SAN MARTIN,SAN MARTIN,JUAN GUERRA,22,09,08,21,06,10
220910,210611,SAN MARTIN,SAN MARTIN,MORALES,22,09,10,21,06,11
220911,210612,SAN MARTIN,SAN MARTIN,PAPAPLAYA,22,09,11,21,06,12
220912,210616,SAN MARTIN,SAN MARTIN,SAN ANTONIO,22,09,12,21,06,16
220913,210619,SAN MARTIN,SAN MARTIN,SAUCE,22,09,13,21,06,19
220914,210620,SAN MARTIN,SAN MARTIN,SHAPAJA,22,09,14,21,06,20
220909,210621,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,22,09,09,21,06,21
220201,210701,SAN MARTIN,BELLAVISTA,BELLAVISTA,22,02,01,21,07,01
220206,210702,SAN MARTIN,BELLAVISTA,SAN RAFAEL,22,02,06,21,07,02
220205,210703,SAN MARTIN,BELLAVISTA,SAN PABLO,22,02,05,21,07,03
220202,210704,SAN MARTIN,BELLAVISTA,ALTO BIAVO,22,02,02,21,07,04
220204,210705,SAN MARTIN,BELLAVISTA,HUALLAGA,22,02,04,21,07,05
220203,210706,SAN MARTIN,BELLAVISTA,BAJO BIAVO,22,02,03,21,07,06
221001,210801,SAN MARTIN,TOCACHE,TOCACHE,22,10,01,21,08,01
221002,210802,SAN MARTIN,TOCACHE,NUEVO PROGRESO,22,10,02,21,08,02
221003,210803,SAN MARTIN,TOCACHE,POLVORA,22,10,03,21,08,03
221004,210804,SAN MARTIN,TOCACHE,SHUNTE,22,10,04,21,08,04
221005,210805,SAN MARTIN,TOCACHE,UCHIZA,22,10,05,21,08,05
220701,210901,SAN MARTIN,PICOTA,PICOTA,22,07,01,21,09,01
220702,210902,SAN MARTIN,PICOTA,BUENOS AIRES,22,07,02,21,09,02
220703,210903,SAN MARTIN,PICOTA,CASPISAPA,22,07,03,21,09,03
